title,rating,clusters
Fury (1936),3.375,3
Libeled Lady (1936),3.5,0
Mr. Deeds Goes to Town (1936),3.5,0
Camille (1936),4.0,3
Captains Courageous (1937),4.0,2
Stage Door (1937),4.166666666666667,3
Holiday (1938),3.0,0
Wuthering Heights (1939),3.25,3
"Letter, The (1940)",4.0,3
Here Comes Mr. Jordan (1941),3.5,0
Random Harvest (1942),4.0,3
Day of Wrath (Vredens dag) (1943),4.0,3
"Miracle of Morgan's Creek, The (1944)",3.5,0
Mr. Skeffington (1944),5.0,3
Great Expectations (1946),3.5,3
"Stranger, The (1946)",3.0,2
Easter Parade (1948),3.333333333333333,1
"Lady from Shanghai, The (1947)",3.5,0
"Three Musketeers, The (1948)",3.5,5
Unfaithfully Yours (1948),5.0,4
"Letter to Three Wives, A (1949)",4.0,4
Annie Get Your Gun (1950),2.5,0
King Solomon's Mines (1950),3.0,0
"Young and the Damned, The (Olvidados, Los) (1950)",4.0,2
"Star Is Born, A (1954)",3.5,3
The Wild One (1953),3.5,3
Confidential Report (1955),3.5,0
Night and Fog (Nuit et brouillard) (1955),4.5,0
Teacher's Pet (1958),4.0,4
"Human Condition II, The (Ningen no joken II) (1959)",4.5,3
Pickpocket (1959),2.75,2
"Human Condition III, The (Ningen no joken III) (1961)",5.0,3
Advise and Consent (1962),5.0,3
Harakiri (Seppuku) (1962),4.5,3
"Music Man, The (1962)",3.9,1
"Hush... Hush, Sweet Charlotte (1964)",4.5,1
Onibaba (1964),4.5,3
Robinson Crusoe on Mars (1964),2.0,3
"Battle of Algiers, The (La battaglia di Algeri) (1966)",4.3,3
"Charlie Brown Christmas, A (1965)",4.0,3
"Thousand Clowns, A (1965)",5.0,0
Andrei Rublev (Andrey Rublyov) (1969),4.5,3
Au Hasard Balthazar (1966),3.5,0
Batman (1966),3.0,1
Closely Watched Trains (Ostre sledované vlaky) (1966),4.0,0
Tokyo Drifter (Tôkyô nagaremono) (1966),3.75,1
Branded to Kill (Koroshi no rakuin) (1967),5.0,1
Play Time (a.k.a. Playtime) (1967),3.1666666666666665,4
Point Blank (1967),3.0,1
Titicut Follies (1967),2.5,1
Asterix and Cleopatra (Astérix et Cléopâtre) (1968),4.25,1
"Diamond Arm, The (Brilliantovaya ruka) (1968)",3.5,5
"Yours, Mine and Ours (1968)",2.75,1
"Claire's Knee (Genou de Claire, Le) (1970)",4.5,4
Performance (1970),4.0,0
"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",4.0,1
Zabriskie Point (1970),4.0,3
Duel (1971),3.2,5
They Call Me Trinity (1971),3.75,4
"Topo, El (1970)",3.9,1
Dr. Phibes Rises Again (1972),4.5,1
Charley Varrick (1973),3.0,2
Dark Star (1974),2.5,5
Sisters (1973),4.0,3
California Split (1974),4.0,4
Emmanuelle (1974),3.5,3
Gone in 60 Seconds (1974),3.125,1
"Holy Mountain, The (Montaña sagrada, La) (1973)",4.5,3
"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",3.6666666666666665,1
French Connection II (1975),3.0,1
"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",4.0,0
"Passenger, The (Professione: reporter) (1975)",5.0,3
1900 (Novecento) (1976),4.5,3
Futureworld (1976),2.5,1
Harlan County U.S.A. (1976),5.0,3
Silver Streak (1976),3.6666666666666665,1
High Anxiety (1977),3.5,0
"New York, New York (1977)",2.5,0
"Turning Point, The (1977)",4.0,3
Five Deadly Venoms (1978),3.5,1
Snake in the Eagle's Shadow (Se ying diu sau) (1978),3.25,1
Hair (1979),3.1666666666666665,0
"Hitch Hikers Guide to the Galaxy, The (1981)",4.0,1
Smiley's People (1982),4.0,3
Blue Thunder (1983),3.0,1
"Day After, The (1983)",3.0,2
Eddie Murphy Delirious (1983),4.375,4
"Norte, El (1984)",3.5,2
Twilight Zone: The Movie (1983),3.0,2
Cloak & Dagger (1984),3.25,1
"Silent Night, Deadly Night (1984)",3.5,0
"Times of Harvey Milk, The (1984)",4.5,3
What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),4.0,4
Anne of Green Gables (1985),4.5,2
Death of a Salesman (1985),3.0,3
Police Story (Ging chaat goo si) (1985),4.25,1
"Quiet Earth, The (1985)",4.25,3
Spies Like Us (1985),2.75,4
White Nights (1985),3.0,3
'Round Midnight (1986),3.5,3
Club Paradise (1986),2.0,4
"Sacrifice, The (Offret - Sacraficatio) (1986)",4.166666666666667,3
"Better Tomorrow, A (Ying hung boon sik) (1986)",3.8333333333333335,0
"Decalogue, The (Dekalog) (1989)",5.0,0
"Law of Desire (Ley del deseo, La) (1987)",4.0,0
Prince of Darkness (1987),4.5,0
"Chinese Ghost Story, A (Sinnui yauwan) (1987)",4.25,1
"Better Tomorrow II, A (Ying hung boon sik II) (1987)",4.0,0
"Bourne Identity, The (1988)",3.388888888888889,1
Killer Klowns from Outer Space (1988),2.0,0
Moonwalker (1988),3.0,2
Alice (Neco z Alenky) (1988),3.75,0
Lonesome Dove (1989),3.75,2
Kiki's Delivery Service (Majo no takkyûbin) (1989),4.0588235294117645,2
Almost an Angel (1990),2.5,4
Cry-Baby (1990),3.8,0
Bullet in the Head (1990),4.0,0
Ghost Dad (1990),1.5,4
It (1990),4.0,3
Ju Dou (1990),3.5,3
"Krays, The (1990)",3.5,3
Lionheart (1990),0.5,1
Nuns on the Run (1990),2.25,4
Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),3.0,1
State of Grace (1990),4.0,0
35 Up (1991),4.0,3
Days of Being Wild (A Fei jingjyuhn) (1990),4.5,3
Begotten (1990),0.5,3
Dutch (1991),2.5,4
Hearts of Darkness: A Filmmakers Apocalypse (1991),3.8,3
Johnny Stecchino (1991),4.0,4
Riki-Oh: The Story of Ricky (Lik Wong) (1991),4.5,5
Mannequin 2: On the Move (1991),1.5,0
Only Yesterday (Omohide poro poro) (1991),2.5,1
Other People's Money (1991),2.5,0
Quigley Down Under (1990),3.25,2
Prime Suspect 2 (1992),3.0,2
Captain America (1990),1.25,1
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),3.8928571428571432,2
Ladybugs (1992),3.0,4
"Mambo Kings, The (1992)",2.0,3
Shining Through (1992),1.5,3
Sidekicks (1992),1.5,1
"Heart in Winter, A (Un coeur en hiver) (1992)",3.5,3
Visions of Light: The Art of Cinematography (1992),3.0,2
Bad Boy Bubby (1993),4.833333333333333,3
Barbarians at the Gate (1993),2.75,3
Fortress (1992),2.5,1
Mr. Nanny (1993),1.5,1
"Snapper, The (1993)",3.0,2
Sonatine (Sonachine) (1993),5.0,1
"Stand, The (1994)",5.0,2
Fist of Legend (Jing wu ying xiong) (1994),3.375,1
Major League II (1994),2.6666666666666665,4
My Father the Hero (1994),2.25,4
"Pure Formality, A (Pura formalità, Una) (1994)",4.0,3
"Langoliers, The (1995)",3.0,2
Last of the Dogmen (1995),2.5,1
Whisper of the Heart (Mimi wo sumaseba) (1995),3.8,0
Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),1.5,1
"Late Shift, The (1996)",2.5,4
Pusher (1996),2.5,1
Emma (1996),3.5,3
"Boxer, The (1997)",3.5,3
Gummo (1997),3.1666666666666665,3
Nirvana (1997),4.5,1
"Lion King II: Simba's Pride, The (1998)",3.0,2
From the Earth to the Moon (1998),3.5,5
Beowulf (1999),3.0,1
RKO 281 (1999),3.5,3
From Dusk Till Dawn 2: Texas Blood Money (1999) ,1.0,0
Gia (1998),3.4,3
Thursday (1998),4.0,5
Who Am I? (Wo shi shei) (1998),3.5,5
Merlin (1998),3.0,1
Addams Family Reunion (1998),3.0,1
Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),4.0,1
"Batman/Superman Movie, The (1998)",2.0,1
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.3,1
Style Wars (1983),4.5,3
In July (Im Juli) (2000),4.0,4
Kirikou and the Sorceress (Kirikou et la sorcière) (1998),4.0,2
Taxi 2 (2000),3.875,1
If These Walls Could Talk 2 (2000),4.0,3
"10th Kingdom, The (2000)",2.75,1
"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",3.5,3
2046 (2004),4.071428571428571,0
Batman Beyond: Return of the Joker (2000),3.5,5
Audition (Ôdishon) (1999),3.75,3
Paradise Lost 2: Revelations (2000),4.0,3
Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),4.0,1
Daria: Is It Fall Yet? (2000),4.0,1
Late Night Shopping (2001),4.5,4
61* (2001),5.0,3
Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),4.25,0
Ripley's Game (2002),3.333333333333333,3
Jalla! Jalla! (2000),3.75,0
"Accidental Spy, The (Dak miu mai shing) (2001)",2.5,1
Darkness (2002),1.5,1
Blood: The Last Vampire (2000),3.25,1
Blueberry (2004),2.5,1
American Psycho II: All American Girl (2002),2.5,0
Ali G Indahouse (2002),3.0,4
Cube 2: Hypercube (2002),3.75,0
Pulse (Kairo) (2001),3.0,2
Dog Days (Hundstage) (2001),3.0,3
My Sassy Girl (Yeopgijeogin geunyeo) (2001),5.0,4
Nothing (2003),3.5,0
Fubar (2002),3.75,4
"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",4.333333333333333,0
Dead End (2003),3.5,0
Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),3.8,2
Suicide Club (Jisatsu saakuru) (2001),3.125,5
Battlestar Galactica (2003),3.8157894736842106,3
"Sound of Thunder, A (2005)",2.75,1
"Lion King 1½, The (2004)",4.5,2
Oasis (2002),4.5,3
"Animatrix, The (2003)",3.7,1
"Brown Bunny, The (2003)",3.25,3
Ju-on: The Curse (2000),3.0,2
11:14 (2003),3.75,0
Tremors 4: The Legend Begins (2004),2.0,1
Bring It On Again (2004),1.75,4
"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",2.5,1
Nicotina (2003),3.0,1
Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),5.0,5
In Hell (2003),1.5,5
Lemony Snicket's A Series of Unfortunate Events (2004),3.16,2
"Green Butchers, The (Grønne slagtere, De) (2003)",4.5,0
"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",3.6666666666666665,0
Last Life in the Universe (Ruang rak noi nid mahasan) (2003),4.166666666666667,3
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),2.1666666666666665,1
"Cat Returns, The (Neko no ongaeshi) (2002)",3.75,2
"Twilight Samurai, The (Tasogare Seibei) (2002)",3.8333333333333335,3
"Facing Windows (Finestra di fronte, La) (2003)",4.5,3
Ginger Snaps: Unleashed (2004),3.0,2
'Salem's Lot (2004),5.0,3
Intimate Strangers (Confidences trop intimes) (2004),3.75,3
Ju-on: The Grudge (2002),2.583333333333333,3
Old Boy (2003),4.089743589743589,1
Red Lights (Feux rouges) (2004),4.5,3
Ginger Snaps Back: The Beginning (2004),3.0,2
One Missed Call (Chakushin ari) (2003),1.5,1
"Jacket, The (2005)",3.0,2
Millions (2004),3.5,0
Starship Troopers 2: Hero of the Federation (2004),1.5,1
Ong-Bak: The Thai Warrior (Ong Bak) (2003),4.0,1
Infernal Affairs 2 (Mou gaan dou II) (2003),3.0,1
"Sea Inside, The (Mar adentro) (2004)",4.0,3
Spanglish (2004),3.363636363636364,0
"Chorus, The (Choristes, Les) (2004)",3.9090909090909087,3
Saints and Soldiers (2003),2.5,1
"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",4.0,2
"Interpreter, The (2005)",3.25,3
Open Water (2003),2.7,3
Touch of Pink (2004),4.0,0
"Bobby Jones, Stroke of Genius (2004)",2.5,3
Layer Cake (2004),3.8157894736842106,0
"Return, The (Vozvrashcheniye) (2003)",4.333333333333333,3
Flight of the Phoenix (2004),2.875,1
Mean Creek (2004),3.75,3
"Ring Two, The (2005)",2.3,3
"Corporation, The (2003)",3.9,3
"Yes Men, The (2003)",3.75,3
Azumi (2003),2.75,1
In My Father's Den (2004),3.5,3
Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),4.5,0
Metallica: Some Kind of Monster (2004),3.1666666666666665,3
Born into Brothels (2004),3.875,3
DiG! (2004),4.125,3
Riding Giants (2004),4.0,3
What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),2.75,0
"Scanner Darkly, A (2006)",3.613636363636364,0
Casshern (2004),3.5,0
Outfoxed: Rupert Murdoch's War on Journalism (2004),3.3,3
Million Dollar Baby (2004),3.8461538461538463,3
Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),4.75,0
Hotel Rwanda (2004),3.7916666666666665,3
Charlie and the Chocolate Factory (2005),3.0,2
3-Iron (Bin-jip) (2004),4.5,3
"Life Aquatic with Steve Zissou, The (2004)",3.4864864864864864,1
"Aviator, The (2004)",3.5285714285714285,3
"Phantom of the Opera, The (2004)",3.1666666666666665,0
Beyond the Sea (2004),2.0,3
"Woodsman, The (2004)",3.8333333333333335,3
In Good Company (2004),3.4545454545454546,0
Meet the Fockers (2004),3.1060606060606064,4
"Assassination of Richard Nixon, The (2004)",3.5,0
"Love Song for Bobby Long, A (2004)",3.1666666666666665,3
"Merchant of Venice, The (2004)",3.75,3
Fat Albert (2004),1.5,4
White Noise (2005),2.5,1
"Upside of Anger, The (2005)",3.1666666666666665,0
Sweet Liberty (1986),2.5,4
I Remember Mama (1948),4.0,2
Battles Without Honor & Humanity (Jingi naki tatakai) (1973),3.5,0
Stander (2003),3.5,5
Imaginary Heroes (2004),3.0,2
Sergeant York (1941),3.8333333333333335,3
Ruby & Quentin (Tais-toi!) (2003),2.5,1
Wizards (1977),2.0,0
"Life and Death of Peter Sellers, The (2004)",3.0,2
Appleseed (Appurushîdo) (2004),3.8333333333333335,1
"Many Adventures of Winnie the Pooh, The (1977)",3.5,0
Elektra (2005),2.05,1
Racing Stripes (2005),2.0,1
Coach Carter (2005),3.071428571428572,3
Boys Town (1938),3.5,3
Rocco and His Brothers (Rocco e i suoi fratelli) (1960),3.5,0
Memories of Murder (Salinui chueok) (2003),4.7,0
"Chase, The (1994)",2.0,1
"Downfall (Untergang, Der) (2004)",3.875,3
Assault on Precinct 13 (2005),3.1875,1
Are We There Yet? (2005),0.5,1
Alone in the Dark (2005),0.5,1
Hide and Seek (2005),2.333333333333333,5
Boogeyman (2005),2.0,3
"Wedding Date, The (2005)",3.136363636363636,4
Rory O'Shea Was Here (Inside I'm Dancing) (2004),4.5,3
Nobody Knows (Dare mo shiranai) (2004),4.25,3
Employee of the Month (2004),2.25,0
"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",5.0,3
"Trou, Le (Hole, The) (Night Watch, The) (1960)",4.0,3
Double Dragon (1994),1.0,1
Hands Off the Loot (Touchez pas au grisbi) (1954),3.0,2
El Cid (1961),3.0,1
Howl's Moving Castle (Hauru no ugoku shiro) (2004),4.075,2
Steamboy (Suchîmubôi) (2004),3.0,1
Hitch (2005),3.1666666666666665,4
Bride & Prejudice (2004),3.25,0
Constantine (2005),3.4714285714285715,1
Son of the Mask (2005),1.0,2
Because of Winn-Dixie (2005),3.1666666666666665,1
Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),4.0,3
Bunny Lake Is Missing (1965),3.5,0
Night Watch (Nochnoy dozor) (2004),3.25,1
Sons of the Desert (1933),3.0,4
Man of the House (2005),3.0,1
Kung Fu Hustle (Gong fu) (2004),3.5789473684210527,1
Zelary (2003),4.0,3
Dr. Giggles (1992),4.0,4
"Seven-Per-Cent Solution, The (1976)",2.5,1
"Three Musketeers, The (1973)",4.0,1
Control (Kontroll) (2003),3.5,0
Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),3.5,3
Tyler Perry's Diary of a Mad Black Woman (2005),2.6666666666666665,0
Cursed (2005),2.1666666666666665,1
"Pacifier, The (2005)",2.7142857142857144,1
Be Cool (2005),2.4375,0
Gunner Palace (2004),3.6666666666666665,1
Hostage (2005),3.05,1
Robots (2005),3.0263157894736836,2
Class Action (1991),2.0,3
"Oh, God! You Devil (1984)",2.5,4
"Agony and the Ecstasy, The (1965)",4.0,3
Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),4.0,0
Cube Zero (2004),2.6666666666666665,0
Julia (1977),4.0,3
Ice Princess (2005),3.375,1
Melinda and Melinda (2004),3.1,0
Miss Congeniality 2: Armed and Fabulous (2005),2.25,1
Guess Who (2005),2.333333333333333,4
D.E.B.S. (2004),2.833333333333333,1
"League of Ordinary Gentlemen, A (2004)",4.0,3
Incident at Loch Ness (2004),3.5,0
"Sword of Doom, The (Dai-bosatsu tôge) (1966)",4.25,1
800 Bullets (800 Balas) (2002),2.5,0
Greedy (1994),2.5,4
"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",4.25,1
Knockin' on Heaven's Door (1997),4.25,1
We're No Angels (1955),4.5,0
"Touch of Zen, A (Xia nu) (1971)",4.5,1
Memories (Memorîzu) (1995),3.8333333333333335,0
"Wild Parrots of Telegraph Hill, The (2003)",4.75,3
"Ballad of Jack and Rose, The (2005)",3.125,3
Sin City (2005),3.8571428571428568,1
Beauty Shop (2005),2.0,4
Sahara (2005),3.071428571428572,1
Fever Pitch (2005),2.9375,4
Eros (2004),3.5,3
Electra Glide in Blue (1973),3.5,1
"Special Day, A (Giornata particolare, Una) (1977)",4.0,3
"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",4.25,2
Tanguy (2001),2.5,4
National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),1.0,4
"Little Girl Who Lives Down the Lane, The (1976)",4.0,3
Ringu 0: Bâsudei (2000),3.0,2
Brothers (Brødre) (2004),4.25,3
With Six You Get Eggroll (1968),4.0,4
Holiday (Jour de fête) (1949),3.0,4
Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),2.75,3
"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",3.5,5
"Ascent, The (Voskhozhdeniye) (1977)",3.5,3
Carrie (2002),3.0,2
"Hitchhiker's Guide to the Galaxy, The (2005)",3.4204545454545454,1
"Amityville Horror, The (2005)",2.25,1
Before the Fall (NaPolA - Elite für den Führer) (2004),3.5,3
"Frisco Kid, The (1979)",2.5,1
Palindromes (2004),5.0,1
"Lot Like Love, A (2005)",3.0,0
Enron: The Smartest Guys in the Room (2005),4.0,3
xXx: State of the Union (2005),2.0,5
Kingdom of Heaven (2005),3.5,0
House of Wax (2005),1.8333333333333333,1
Crash (2004),3.89,2
Mysterious Skin (2004),2.0,3
Mischief (1985),2.5,1
San Francisco (1936),4.0,3
Vampire Hunter D (1985),2.5,1
"Cocoanuts, The (1929)",3.5,0
Dear Wendy (2005),3.6666666666666665,3
Unleashed (Danny the Dog) (2005),3.4444444444444446,1
Star Wars: Episode III - Revenge of the Sith (2005),3.4294871794871797,1
Kicking & Screaming (2005),2.642857142857143,4
Monster-in-Law (2005),2.5,1
"Snow Walker, The (2003)",3.0,2
Divorce - Italian Style (Divorzio all'italiana) (1961),4.5,4
Madagascar (2005),3.375,2
Airborne (1993),2.5,1
Mad Hot Ballroom (2005),3.333333333333333,1
Dominion: Prequel to the Exorcist (2005),2.5,1
"Longest Yard, The (2005)",3.111111111111111,0
Saving Face (2004),5.0,0
Cinderella Man (2005),4.088235294117647,3
"Sisterhood of the Traveling Pants, The (2005)",3.071428571428572,1
Lords of Dogtown (2005),3.0,1
Rock School (2005),3.5,3
Mr. & Mrs. Smith (2005),3.2796610169491527,1
"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",1.75,1
High Tension (Haute tension) (Switchblade Romance) (2003),3.75,1
It's All Gone Pete Tong (2004),3.1666666666666665,0
Eddie Izzard: Dress to Kill (1999),4.5,4
Quo Vadis (1951),3.0,2
Batman Begins (2005),3.8620689655172415,1
"Perfect Man, The (2005)",3.0,0
Saint Ralph (2004),2.5,0
Herbie: Fully Loaded (2005),3.1666666666666665,0
Land of the Dead (2005),3.125,5
Bewitched (2005),2.269230769230769,0
Rize (2005),3.5,3
Me and You and Everyone We Know (2005),3.75,0
"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",4.5,0
3 Extremes (Three... Extremes) (Saam gaang yi) (2004),3.333333333333333,3
"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",4.0,4
Cop and ½ (1993),1.5,4
At the Circus (1939),3.0,2
War of the Worlds (2005),3.15,1
"March of the Penguins (Marche de l'empereur, La) (2005)",3.555555555555556,3
Rebound (2005),3.0,4
Dark Water (2005),2.0,3
"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",3.0,3
Fantastic Four (2005),2.763888888888889,1
Murderball (2005),3.8333333333333335,3
Wedding Crashers (2005),3.5086206896551726,4
Happy Endings (2005),3.5,0
Hustle & Flow (2005),3.75,2
Hardware (1990),1.5,1
"Island, The (2005)",3.3548387096774195,5
Bad News Bears (2005),3.0,1
"Devil's Rejects, The (2005)",3.7142857142857135,1
Last Days (2005),3.0,3
November (2004),3.0,2
Sky High (2005),2.9166666666666665,1
Stealth (2005),2.5,1
Must Love Dogs (2005),2.0,4
"Aristocrats, The (2005)",3.35,4
Georgy Girl (1966),4.0,4
Serenity (2005),3.94,1
Broken Flowers (2005),3.4761904761904763,0
"Dukes of Hazzard, The (2005)",2.083333333333333,1
The Chumscrubber (2005),2.0,0
Junebug (2005),3.6666666666666665,0
Deuce Bigalow: European Gigolo (2005),2.833333333333333,4
"Skeleton Key, The (2005)",3.0,2
Four Brothers (2005),3.571428571428572,1
The Great Raid (2005),3.1666666666666665,0
Pretty Persuasion (2005),3.0,2
Grizzly Man (2005),3.7,3
Pusher II: With Blood on My Hands (2004),2.5,1
Duma (2005),3.5,2
Animal Farm (1954),1.0,2
"40-Year-Old Virgin, The (2005)",3.5472972972972974,4
Red Eye (2005),3.388888888888889,1
Hidden (a.k.a. Cache) (Caché) (2005),2.5,1
Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),4.0,2
Kin-Dza-Dza! (1986),3.75,0
Valiant (2005),1.5,2
"Brothers Grimm, The (2005)",2.625,0
"Baxter, The (2005)",4.0,0
"Cave, The (2005)",2.6666666666666665,1
"Constant Gardener, The (2005)",3.4615384615384617,3
Transporter 2 (2005),3.21875,5
Just Like Heaven (2005),2.6875,0
Proof (2005),3.571428571428572,3
Lord of War (2005),3.7142857142857135,1
Cry_Wolf (a.k.a. Cry Wolf) (2005),2.25,3
Everything Is Illuminated (2005),3.7777777777777777,0
Thumbsucker (2005),3.333333333333333,0
Family Guy Presents Stewie Griffin: The Untold Story (2005),3.7083333333333335,2
Police Story 2 (Ging chaat goo si juk jaap) (1988),3.75,1
New Police Story (Xin jing cha gu shi) (2004),3.5,5
Go West (1940),3.0,0
Why We Fight (2005),3.5,3
Doom (2005),2.15,1
Domino (2005),2.875,0
Waiting... (2005),3.2692307692307687,4
Aeon Flux (2005),2.761904761904762,1
"Unfinished Life, An (2005)",3.0,3
"Man, The (2005)",2.5,1
Survive Style 5+ (2004),3.5,0
Woyzeck (1979),3.25,3
"Exorcism of Emily Rose, The (2005)",2.9166666666666665,0
